comment,recall@10,ndcg@10,coverage@10,arp@10
__n_negatives=64_n_blocks=1,0.2913622999019928,0.175505204237836,0.1857976653696498,0.0093253941117412
__n_negatives=64_n_blocks=2,0.2902384841555047,0.1729632703816322,0.1911154345006485,0.0087682270386751
__n_negatives=64_n_blocks=4,0.2916737449635195,0.1745433525850153,0.188651102464332,0.0090899786033769
__n_negatives=128_n_blocks=1,0.2904148970924534,0.1756968848795484,0.1727626459143968,0.009228124777967
__n_negatives=128_n_blocks=2,0.2931286072089731,0.1754638845265659,0.1908560311284046,0.009266812276733
__n_negatives=128_n_blocks=4,0.2926385712730044,0.1750482437010535,0.1809987029831387,0.0091684954528293
__n_negatives=256_n_blocks=1,0.2924490907110966,0.1767526830571026,0.1943579766536965,0.0091113339459048
__n_negatives=256_n_blocks=2,0.2937754546444517,0.1773936685741043,0.1828145265888456,0.0090265342789279
__n_negatives=256_n_blocks=4,0.2932897745834694,0.1757261739261708,0.1858625162127107,0.0091580890476651
