comment,recall@10,ndcg@10,coverage@10,arp@10
__n_negatives=64_n_blocks=1,0.284893000816126,0.158447415618487,0.3229857908746673,0.000732039592205
__n_negatives=64_n_blocks=2,0.3079828685748128,0.172662980060545,0.3322086004573913,0.000687771709319
__n_negatives=64_n_blocks=4,0.3156530091940574,0.176814153836109,0.3451055374348592,0.0006900765880719
__n_negatives=128_n_blocks=1,0.2949104066907893,0.1665627968884085,0.3312338319649083,0.0007008908543676
__n_negatives=128_n_blocks=2,0.315718010385746,0.1787853262346519,0.3382446668916132,0.0007176096014996
__n_negatives=128_n_blocks=4,0.3342866841447648,0.190193609744814,0.3181119484122521,0.0007317722880197
__n_negatives=256_n_blocks=1,0.2981893556937433,0.1706100840186885,0.3277096689536235,0.0007118860637937
__n_negatives=256_n_blocks=2,0.3201236467113008,0.1829693969159442,0.3463802346942601,0.0006944771822702
__n_negatives=256_n_blocks=4,0.3390173264287623,0.1942105325108432,0.3311963408690436,0.0007009009120225
